club,id,createdAt,favorites,retweets,text
Liverpool FC,1584108223174676480,2022-10-23 09:03:26+00:00,21208,1220,"Happy birthday, @_fabinhotavares! 🎂 https://t.co/BxZi80nkqZ"
Liverpool FC,1583837845856321537,2022-10-22 15:09:03+00:00,2539,194,Andy Robertson reacts to defeat at Nottingham Forest 🗣
Liverpool FC,1583830072049471488,2022-10-22 14:38:09+00:00,6282,438,Jürgen Klopp admitted Liverpool only have themselves to blame after defeat at Nottingham Forest:
Liverpool FC,1583810935268876288,2022-10-22 13:22:07+00:00,89118,7093,Defeat. https://t.co/9ihPiJsyet
Liverpool FC,1583810067438051328,2022-10-22 13:18:40+00:00,2601,125,92' - Henderson makes an incredible save from van Dijk's free header.   🔴 [1-0] ⚪  #NOTLIV
Liverpool FC,1583808448374112256,2022-10-22 13:12:14+00:00,1061,54,"86' - Gibbs-White dinks a ball through to Yates, who forces a fine save from Alisson.   🔴 [1-0] ⚪  #NOTLIV"
Liverpool FC,1583808223517106176,2022-10-22 13:11:20+00:00,957,52,85' - Alexander-Arnold's header from Robertson's cross is saved by Henderson.  🔴 [1-0] ⚪  #NOTLIV
Liverpool FC,1583806059138797569,2022-10-22 13:02:44+00:00,2138,108,76' - Firmino makes way for Oxlade-Chamberlain.   🔴 [1-0] ⚪  #NOTLIV
Liverpool FC,1583802429467811840,2022-10-22 12:48:19+00:00,1230,74,61' - Milner and Carvalho are replaced by Alexander-Arnold and Henderson.  🔴 [1-0] ⚪  #NOTLIV
Liverpool FC,1583801360297783297,2022-10-22 12:44:04+00:00,820,53,"57' - Milner slides the ball into Elliott's run, he sees a right-footed effort saved at the near post by Henderson.  🔴 [1-0] ⚪  #NOTLIV"
Liverpool FC,1583800668716163077,2022-10-22 12:41:19+00:00,15228,1068,55' - Goal for Nottingham Forest.   🔴 [1-0] ⚪  #NOTLIV
Liverpool FC,1583799442360049664,2022-10-22 12:36:27+00:00,783,53,50' - Milner's deep cross sees Carvalho get a header away but McKenna is there to sweep up and clear.  🔴 [0-0] ⚪  #NOTLIV
Liverpool FC,1583798194886131712,2022-10-22 12:31:29+00:00,1005,106,46' - Underway in the second-half.   🔴 [0-0] ⚪  #NOTLIV
Liverpool FC,1583794404581855232,2022-10-22 12:16:26+00:00,6323,499,Goalless at the interval.   #NOTLIV https://t.co/fxj6m6Iugy
Liverpool FC,1583792313003712513,2022-10-22 12:08:07+00:00,1043,48,"38' - A corner is recycled back out to Milner, who swings in a left-footed cross. van Dijk tries to unselfishly head it across to Firmino but it runs away.  🔴 [0-0] ⚪  #NOTLIV"
Liverpool FC,1583788705453846528,2022-10-22 11:53:47+00:00,1086,84,"23' - Milner plays a pass into Elliott, his cross is for Carvalho who gets across Aurier to win the header but directs it just wide.  🔴 [0-0] ⚪  #NOTLIV https://t.co/2JYb3Us3XU"
Liverpool FC,1583787927871848449,2022-10-22 11:50:42+00:00,804,58,"20' - Robertson picks out the run of Jones down the left, he sets it back to Salah inside the area but his shot deflects wide for a corner, which comes to nothing.  🔴 [0-0] ⚪  #NOTLIV"
Liverpool FC,1583785115205128192,2022-10-22 11:39:31+00:00,1072,64,"9' - Elliott plays an absolutely wonderful ball over the top for Carvalho, his first touch is exquisite but Henderson saves as he looks to poke the ball under him.  🔴 [0-0] ⚪  #NOTLIV"
Liverpool FC,1583782748329762817,2022-10-22 11:30:07+00:00,1477,196,1' - We're underway at the City Ground.  🔴 [0-0] ⚪  #NOTLIV
Liverpool FC,1583780685999116288,2022-10-22 11:21:55+00:00,3538,295,All set 👊  #NOTLIV https://t.co/peYDvgkekr
Liverpool FC,1583777121948033025,2022-10-22 11:07:45+00:00,2388,278,Out to get warm in Nottingham 💪  What are your score predictions for this one? #NOTLIV https://t.co/34tjJNMPxy
Liverpool FC,1583773068337770498,2022-10-22 10:51:39+00:00,11822,577,😎 https://t.co/PtJLOzKODJ
Liverpool FC,1583772460658352128,2022-10-22 10:49:14+00:00,2768,246,Jürgen Klopp has explained why Thiago Alcantara and Darwin Nunez are unavailable for today's meeting with Nottingham Forest ⤵
Liverpool FC,1583772029165391872,2022-10-22 10:47:31+00:00,4364,436,Arrived and ready for #NOTLIV 💼 https://t.co/z0xjFMgPVT
Liverpool FC,1583770775143653377,2022-10-22 10:42:32+00:00,3882,381,📸 Inside the away dressing room   #NOTLIV https://t.co/9SC9b7x525
Liverpool FC,1583769488154980353,2022-10-22 10:37:25+00:00,2514,241,City Ground check-in ✅  #NOTLIV https://t.co/61D1agNvUg
Liverpool FC,1583767625548668929,2022-10-22 10:30:01+00:00,14323,2406,Our line-up to take on Nottingham Forest today 👊⚪  #NOTLIV
Liverpool FC,1583757003087699969,2022-10-22 09:47:48+00:00,5190,398,Today's venue 🏟  #NOTLIV https://t.co/PQagolMrJU
Liverpool FC,1583752563198816257,2022-10-22 09:30:10+00:00,1465,171,"Good morning from the City Ground 👋  #NOTLIV Matchday Live, presented by @StanChart 🎥  https://t.co/PtVFBvAOe7"
Liverpool FC,1583741223558434816,2022-10-22 08:45:06+00:00,1728,175,Head to our Match Centre for all the pre-match stats and build-up as we get set for #NOTLIV ⚪
Liverpool FC,1583707473692823552,2022-10-22 06:31:00+00:00,11867,1680,🔴 MATCHDAY ⚪  Back on the road as we take on @NFFC 🛣️  #WalkOn | #NOTLIV https://t.co/ItjN3Wej4f
Liverpool FC,1583503380831506433,2022-10-21 17:00:00+00:00,10720,591,These upgrades 🤩   @Thiago6 makes Team 2 of the @EASPORTSFIFA #Rulebreakers campaign 🙌 https://t.co/SvyzAP4dfP
Liverpool FC,1583465634368606209,2022-10-21 14:30:01+00:00,9197,581,"""When I saw him yesterday on crutches and he wanted to shake my hand, I had to give him a hug."" 🤗"
Liverpool FC,1583458332655894528,2022-10-21 14:01:00+00:00,1908,156,📈 Forest analysis  🔢 Formation options 💪 Squad availability   The boss discussed a range of topics as he previewed #NOTLIV this afternoon ⤵️
Liverpool FC,1583435270392881152,2022-10-21 12:29:21+00:00,4162,316,Jürgen Klopp has detailed the next stage of Darwin Nunez’s development as a #LFC player ⤵️
Liverpool FC,1583425502022352896,2022-10-21 11:50:32+00:00,2699,190,Jürgen Klopp offered a fitness update on several members of his first-team squad ahead of #NOTLIV ⤵️
Liverpool FC,1583419595120996352,2022-10-21 11:27:04+00:00,1188,139,Watch LIVE as Jürgen Klopp previews the trip to face Nottingham Forest Saturday 📺  #NOTLIV https://t.co/bdp1068P4F
Liverpool FC,1583386357807779842,2022-10-21 09:15:00+00:00,5161,349,Go behind the scenes of our win against West Ham in the latest edition of Inside Anfield 📽
Liverpool FC,1583368742410543104,2022-10-21 08:05:00+00:00,8412,910,Darwin’s display in #LIVWHU 🫶 https://t.co/OfzkzJd4bC
Liverpool FC,1583353139192897543,2022-10-21 07:03:00+00:00,34390,2267,All set for a trip to the City Ground tomorrow ✊ https://t.co/fFmyvK6x8T
Liverpool FC,1583190716024590339,2022-10-20 20:17:35+00:00,3872,289,Attentions turn to #NOTLIV in our latest episode of Inside Training 💪
Liverpool FC,1583133441616334848,2022-10-20 16:30:00+00:00,3302,242,"Top work, @AdriSanMiguel 🧤 https://t.co/E2gGUSLpta"
Liverpool FC,1583125410988294144,2022-10-20 15:58:05+00:00,5623,356,Nothing but net from @Alex_OxChambo 🎯⚽ https://t.co/DooB2LgSPO
Liverpool FC,1583110802277539840,2022-10-20 15:00:02+00:00,2528,210,Thursday tune-up 💪  Check out our gallery from today's session at the AXA Training Centre ⤵️
Liverpool FC,1583102739067932674,2022-10-20 14:28:00+00:00,7370,417,Focus turns towards Forest. https://t.co/2aoQx90BR2
Liverpool FC,1583096196310106113,2022-10-20 14:02:00+00:00,17884,868,Salah smiles 😁 https://t.co/Ua3yMlcYx5
Liverpool FC,1583090659900248068,2022-10-20 13:40:00+00:00,7956,441,💪 @Alex_OxChambo https://t.co/PYZUMJpVAB
Liverpool FC,1583088147411279874,2022-10-20 13:30:01+00:00,9501,455,Millie the machine 🤖 https://t.co/JTVJRqbYHz
Liverpool FC,1583083135687794690,2022-10-20 13:10:06+00:00,25047,1355,"Afternoon, Naby lad 😀 https://t.co/tcPjR0HyE3"
Liverpool FC,1583050646013501441,2022-10-20 11:01:00+00:00,1923,203,"“It was a once in a lifetime experience”   Thanks to @StanChart Rewards, Millie and Tyler got to enjoy an unforgettable day with a special team photo appearance ❤️ #StandRed"
Liverpool FC,1583039069331881986,2022-10-20 10:15:00+00:00,20792,1048,👏 @Darwinn99 👏 https://t.co/CSXcIAL9Ay
Liverpool FC,1583027996503556099,2022-10-20 09:31:00+00:00,13519,993,You're still thinking about that @JamesMilner block aren't you...  Absolutely outstanding 👏 https://t.co/JnVuyuaJZS
Liverpool FC,1583020195064315904,2022-10-20 09:00:00+00:00,5479,312,A fifth assist of the campaign for Kostas last night 🅰
Liverpool FC,1583012646730625024,2022-10-20 08:30:00+00:00,6278,795,Time to enjoy @Darwinn99’s first Anfield goal for the Reds from every angle 😍  Presented by @Sonos 🎥 https://t.co/qLTtPzIbdt
Liverpool FC,1582990002023239680,2022-10-20 07:00:01+00:00,9046,734,The greatest goalscorer in our history. 🔴  Wishing legend @Ian_Rush9 a very happy birthday 🥳 https://t.co/zI0sa0J7ac
Liverpool FC,1582975400245952512,2022-10-20 06:02:00+00:00,12846,1430,"Yet more goalkeeping brilliance from @Alissonbecker ⛔👏  An assist, a penalty save and two clean sheets in the space of a few days! https://t.co/DeMmZDNo5B"
Liverpool FC,1582869203400511488,2022-10-19 23:00:01+00:00,13656,1650,"A stunning Tsimikas cross, met by an excellent @Darwinn99 header ⚽ https://t.co/cL24ZySIPZ"
Liverpool FC,1582868948466425857,2022-10-19 22:59:00+00:00,1916,187,"We've got match reaction, highlights and much more from tonight's #LIVWHU win over on LFCTV GO 📽"
Liverpool FC,1582867122384162817,2022-10-19 22:51:44+00:00,6782,380,🫡 https://t.co/uu8FbGNdrV
Liverpool FC,1582856829654413312,2022-10-19 22:10:50+00:00,26708,2501,That's now 7️⃣0️⃣ @premierleague games without defeat at Anfield for @VirgilvDijk 👏 https://t.co/BonpJe3M0X
Liverpool FC,1582855230634565632,2022-10-19 22:04:29+00:00,2766,221,The boss on tonight's win over West Ham and @Darwinn99's first Anfield goal 🗣
Liverpool FC,1582850483403776039,2022-10-19 21:45:37+00:00,4611,412,Clean sheet ✅ Penalty save ✅  @Alissonbecker shared his delight after tonight's victory over West Ham. 🧤
Liverpool FC,1582842733085196289,2022-10-19 21:14:50+00:00,25935,1820,"Your @Carlsberg Player of the Match 👍  Well in, @Alissonbecker 😍 https://t.co/x1tXZiJIiJ"
Liverpool FC,1582835079633829889,2022-10-19 20:44:25+00:00,27542,2001,🤗 https://t.co/nX0aAab8SK
Liverpool FC,1582834110053203968,2022-10-19 20:40:34+00:00,2883,235,An important three points at Anfield 🙌  Who was your @Carlsberg Player of the Match from #LIVWHU?
Liverpool FC,1582833460242436096,2022-10-19 20:37:59+00:00,6083,462,A vital intervention from @JamesMilner 💪 https://t.co/bN7SQrJKK4
Liverpool FC,1582829664464408578,2022-10-19 20:22:54+00:00,39168,5724,JOB DONE ✊🔴  #LIVWHU https://t.co/1MqkXdV3zE
Liverpool FC,1582827964030283776,2022-10-19 20:16:08+00:00,1213,76,"87' - Bowen cuts the ball back to Soucek, who looks certain to level from yards out but Milner gets an incredible touch on it and Alisson helps it wide with his save.  [1-0]  #LIVWHU"
Liverpool FC,1582826216838422530,2022-10-19 20:09:12+00:00,1137,75,81' - Tsimikas and Firmino are replaced by Milner and Robertson.  [1-0]  #LIVWHU
Liverpool FC,1582825745822666752,2022-10-19 20:07:19+00:00,874,55,"78' - Henderson puts a dangerous cross in after being released by Salah down the right, Zouma intercepts to turn it on to the bar and over.  [1-0]  #LIVWHU"
Liverpool FC,1582824871175692289,2022-10-19 20:03:51+00:00,1216,69,"76' - Jones goes close after a corner falls to him inside the box, Rice gets an important block on his shot and it goes behind.  [1-0]  #LIVWHU https://t.co/FmYkve9UDl"
Liverpool FC,1582823100785098752,2022-10-19 19:56:49+00:00,955,57,"68' - Trent slides the ball down the side to Firmino, who appears initially to look to chip Fabianski before miscuing a right-footed effort.  [1-0]  #LIVWHU"
Liverpool FC,1582820299854446592,2022-10-19 19:45:41+00:00,1634,120,"57' - A triple change from the boss. Nunez, Carvalho and Thiago replaced by Elliott, Jones and Fabinho.  [1-0]  #LIVWHU"
Liverpool FC,1582820049974628352,2022-10-19 19:44:41+00:00,854,63,"56' - Henderson spots the run of Nunez, who gets in between two defenders and shoots left-footed from a tight angle in the channel. It goes wide.   [1-0]  #LIVWHU"
Liverpool FC,1582817312230543363,2022-10-19 19:33:49+00:00,1387,143,46' - Back underway for the second-half...  [1-0]  #LIVWHU
Liverpool FC,1582815213904019456,2022-10-19 19:25:28+00:00,13457,1154,A big penalty stop from @Alissonbecker ⛔ https://t.co/WwI7bZ7GrM
Liverpool FC,1582814274569011200,2022-10-19 19:21:44+00:00,4230,341,"Thoughts on the first-half, Reds? 🤔  #LIVWHU https://t.co/SrAihIweim"
Liverpool FC,1582813536207613952,2022-10-19 19:18:48+00:00,12052,1073,"Nunez's strike is the difference at the break, with Alisson denying Bowen from the spot late in the half 🙌 https://t.co/SobAs5afmh"
Liverpool FC,1582812705135599616,2022-10-19 19:15:30+00:00,15296,1686,45' - SAVED BY ALISSON! Brilliant stop to deny Bowen.  [1-0]  #LIVWHU https://t.co/pINzvs67ie
Liverpool FC,1582812377770491904,2022-10-19 19:14:12+00:00,2557,115,43' - Penalty for West Ham after a VAR check. Gomez on Bowen.  [1-0]  #LIVWHU
Liverpool FC,1582811473897615360,2022-10-19 19:10:37+00:00,1239,72,"40' - Thiago's ball forward is headed out by Kehrer as far as Nunez, he controls on his chest before volleying against the post. So close to a second.  [1-0]  #LIVWHU"
Liverpool FC,1582811032963059712,2022-10-19 19:08:52+00:00,880,52,38' - Neat interchange between Firmino and Salah on the edge of the area. The latter looks to curl the ball in with his left under pressure from Rice. Fabianski saves.  [1-0]  #LIVWHU
Liverpool FC,1582809219715112960,2022-10-19 19:01:39+00:00,14415,1160,Darwin's first Anfield goal for the Reds 🫶 https://t.co/zdycFkEq8I
Liverpool FC,1582808570470375424,2022-10-19 18:59:05+00:00,42156,2687,"What a header, @Darwinn99 😍 https://t.co/irlzXeOrTc"
Liverpool FC,1582807058482487296,2022-10-19 18:53:04+00:00,3096,342,"22' - Tsimikas picks up the ball on the left from Thiago's pass, he sends in a beautiful cross and Nunez heads it down and beyond Fabianski.   [1-0]  #LIVWHU https://t.co/tyNGiqUJkM"
Liverpool FC,1582806748326334465,2022-10-19 18:51:50+00:00,23831,3025,DAAARRRWWWIIIINNNNN!!!!!!! https://t.co/fAy6jYAuBk
Liverpool FC,1582805157838196737,2022-10-19 18:45:31+00:00,1069,64,"15' - Thiago picks out a brilliant pass for the run of Nunez who watches it over his shoulder, lets it bounce once and hits a half-volley that forces Fabianski into a fine save.  [0-0]  #LIVWHU"
Liverpool FC,1582802747740815360,2022-10-19 18:35:56+00:00,886,59,"5' - Thiago intercepts a loose pass before finding Firmino, he finds a pocket of space but his low, left-footed drive drifts wide.   [0-0]  #LIVWHU"
Liverpool FC,1582801396025507868,2022-10-19 18:30:34+00:00,1264,202,1' - We're underway at Anfield...UP THE REDS 🔴  [0-0]  #LIVWHU
Liverpool FC,1582800408858107904,2022-10-19 18:26:39+00:00,5937,399,Si Señor...🎶 https://t.co/nYvlThvWYt
Liverpool FC,1582799953499340800,2022-10-19 18:24:50+00:00,10640,696,Boss. https://t.co/WS3a3zKdts
Liverpool FC,1582797862441623552,2022-10-19 18:16:32+00:00,2386,238,Warm-ups complete under the Anfield lights ✅  #LIVWHU https://t.co/EyCkjHkunW
Liverpool FC,1582795990985101312,2022-10-19 18:09:05+00:00,3181,291,Out for warm-ups 💪 #LIVWHU https://t.co/O8yhb3FHZ2
Liverpool FC,1582789939434962949,2022-10-19 17:45:03+00:00,10142,619,AB1 🇧🇷 https://t.co/93WQQo6Iwj
Liverpool FC,1582789478552588288,2022-10-19 17:43:13+00:00,24733,1290,🇪🇬👑 https://t.co/78DPEso9ln
Liverpool FC,1582786836727926785,2022-10-19 17:32:43+00:00,3674,376,Checking in at Anfield 🏟  #LIVWHU https://t.co/Cl9eFXXTjH
Liverpool FC,1582786166197309441,2022-10-19 17:30:03+00:00,15030,2418,🔴 #LIVWHU TEAM NEWS 🔴  Here’s how we line up to face West Ham tonight!
Liverpool FC,1582778614751313936,2022-10-19 17:00:03+00:00,8925,527,"Well in, Joe 💪   @J_Gomez97 makes it into the @easportsfifa #TOTW 🙌 #FIFA23 https://t.co/rUtf3aWZyD"
Liverpool FC,1582771100009627648,2022-10-19 16:30:11+00:00,1397,162,"Good evening, Reds 👋 All the build-up to #LIVWHU is right here!   Matchday LIVE, presented by @StanChart 🎥  https://t.co/HyvE60sp98"
Liverpool FC,1582754679477321730,2022-10-19 15:24:56+00:00,13487,1096,This is Anfield 😍  #LIVWHU https://t.co/36s8Msx0tO
Liverpool FC,1582720501595652097,2022-10-19 13:09:07+00:00,2133,207,Ready for #LIVWHU 🔴  Head to our Match Centre ahead of tonight's 19:30 kick-off against the Hammers ⤵️
Liverpool FC,1582682471090495488,2022-10-19 10:38:00+00:00,3257,288,A classic El Niño hat-trick against West Ham in 2008 🔥  #LIVWHU https://t.co/tme2NrxOzD
Liverpool FC,1582673410752057344,2022-10-19 10:02:00+00:00,2951,215,Enjoy a statistical preview of #LIVWHU 👇
Liverpool FC,1582665702716088320,2022-10-19 09:31:22+00:00,4166,351,"🗣 ""When Anfield is like it was on Sunday it is the most incredible place. If it didn’t exist, someone would have to invent it because that kind of passion is what football was made for."""
Liverpool FC,1582646482880061441,2022-10-19 08:15:00+00:00,5863,372,"Best of luck in your next chapter, @jon_flan93 🙌"
Liverpool FC,1582632641295261698,2022-10-19 07:20:00+00:00,18137,1994,🔴 MATCHDAY ⚔  Back in action as West Ham visit Anfield 🏟  #WalkOn | #LIVWHU https://t.co/FmZM9yF7b8
Liverpool FC,1582616283446710272,2022-10-19 06:15:00+00:00,4145,364,#OnThisDay in 2021...  A wonderful Naby volley as the Reds won a dramatic five-goal thriller in Madrid ⏪ https://t.co/bzOdSUJ8do
Liverpool FC,1582483822532239360,2022-10-18 21:28:39+00:00,4708,270,A goal for @CalvinRamsay tonight as #LFCU21s faced Accrington Stanley in the Papa Johns Trophy. ⤵
Liverpool FC,1582438867029749760,2022-10-18 18:30:00+00:00,2629,238,An emphatic opening day win in 2018 against tomorrow's opposition 💪  @SCJohnson | #LIVWHU https://t.co/QYfW3cHbNU
Liverpool FC,1582419990073864198,2022-10-18 17:15:00+00:00,8327,481,Immediate impact from @DanielSturridge against the Hammers in 2018 😮‍💨 https://t.co/i24GbIaPOs
Liverpool FC,1582416495304376322,2022-10-18 17:01:07+00:00,6855,371,Fabio Carvalho is determined to seize any opportunity given to him as he looks to step up in the absence of our injured forwards 👇
Liverpool FC,1582401126464425990,2022-10-18 16:00:02+00:00,2064,161,The ePremier League is back. 🙌  Represent the Reds for the 2022-23 season. 🎮
Liverpool FC,1582388533079195650,2022-10-18 15:10:00+00:00,2421,189,The boss has provided the latest team news ahead of #LIVWHU 🗣️
Liverpool FC,1582381117855830016,2022-10-18 14:40:32+00:00,19223,772,❤️ https://t.co/S6xdGuoV0p
Liverpool FC,1582372740052701185,2022-10-18 14:07:14+00:00,3462,187,Setting the maximum possible importance ahead of #LIVWHU 👊
Liverpool FC,1582357952677265408,2022-10-18 13:08:29+00:00,10171,984,"Diogo Jota is set for a prolonged spell on the sidelines due to the calf muscle injury he sustained on Sunday, which will also rule him out of Portugal’s World Cup campaign."
Liverpool FC,1582348354214047744,2022-10-18 12:30:20+00:00,1248,128,We’re LIVE as Jürgen Klopp previews Wednesday’s @PremierLeague meeting with West Ham 🗣  #LIVWHU  https://t.co/H0tW9PMM82
Liverpool FC,1582333171508465664,2022-10-18 11:30:01+00:00,1496,119,"Introducing, @LFCRetail’s latest premium fashion collection – Firma."
Liverpool FC,1582308002044035074,2022-10-18 09:50:00+00:00,19062,1389,Back in action at Anfield on Wednesday 🙌  🔴 #LIVWHU ⚔ https://t.co/4hr7Hu45H4
Liverpool FC,1582295419253571592,2022-10-18 09:00:00+00:00,1272,125,"As part of UK Recycling Week, @SCJohnson &amp; @LFCFoundation hosted 400 local school children at Anfield to learn about the best sustainability and recycling habits.   Together we aim to empower the next generation to help create a #BetterWorld though our #Goals4Change partnership. https://t.co/FtQqyCnpTR"
Liverpool FC,1582287870546436096,2022-10-18 08:30:00+00:00,56545,5614,Alisson ➡️ Salah ⚽️ Alisson ➡️ Salah ⚽️ Alisson ➡️ Salah ⚽️  The first goalkeeper to assist the same player three times in @premierleague history 🙌 https://t.co/z0SETh8Pmd
Liverpool FC,1582280823335698432,2022-10-18 08:02:00+00:00,8715,899,Top performances from @VirgilvDijk and @J_Gomez97 on Sunday 🤩 https://t.co/SmZnP3C1Xo
Liverpool FC,1582265223968432129,2022-10-18 07:00:01+00:00,6461,439,"You don't want to miss this one, Reds 🤩  Go Inside Anfield from Sunday's win against Manchester City 📽"
Liverpool FC,1582094903332438045,2022-10-17 19:43:13+00:00,5077,830,"Following tonight’s BBC Panorama programme, expert advice and support is still available for any of our fans effected by the events in Paris via the LFC Foundation website.    Click below for more ⤵"
Liverpool FC,1582092557860761602,2022-10-17 19:33:54+00:00,57747,4240,"Coming 5th in the 2022 Ballon d'Or rankings 🇪🇬👑  Well in, @MoSalah 👏 #BallonDor https://t.co/Jr1JDvbY1Z"
Liverpool FC,1582047043966894085,2022-10-17 16:33:02+00:00,20878,1392,Finishing 14th place in the 2022 Ballon d'Or...  @_fabinhotavares 👏 #BallonDor https://t.co/OBvJ35qEDZ
Liverpool FC,1582039505212944384,2022-10-17 16:03:05+00:00,19241,1644,.@VirgilvDijk and @LuisFDiaz19 finish 16th/17th in the 2022 Ballon d'Or rankings 👏  #BallonDor https://t.co/haiM4H05BL
Liverpool FC,1582034182276255745,2022-10-17 15:41:56+00:00,19817,1504,In 22nd place for the 2022 Ballon d'Or... @TrentAA 🔴  #BallonDor https://t.co/j15e9IWvEm
Liverpool FC,1582032563774050305,2022-10-17 15:35:30+00:00,34215,1967,A 25th place finish for @Darwinn99 in the 2022 Ballon d'Or 🙌  #BallonDor https://t.co/fUe5RCnygM
Liverpool FC,1582016081408901120,2022-10-17 14:30:00+00:00,21391,1667,Our 2022 Ballon d'Or nominees 📸
Liverpool FC,1582008532060315649,2022-10-17 14:00:00+00:00,3205,217,"""We have to show the same attitude."" 👊  @_fabinhotavares on replicating Sunday's performance going into #LIVWHU. ⤵"
Liverpool FC,1582000981331566592,2022-10-17 13:30:00+00:00,9591,542,"""I think Alisson is the best in the world - he's unbelievable with the ball."" 🧤"
Liverpool FC,1581991062993866754,2022-10-17 12:50:36+00:00,14685,1574,What a moment 💫 https://t.co/2UIolnTCDB
Liverpool FC,1581953139367895040,2022-10-17 10:19:54+00:00,34371,5860,"A goal you'll enjoy watching on repeat 🤩  Here's every angle of Mo Salah's magnificent winner against Man City, presented by @Sonos 📹 https://t.co/QerOQh8gwz"
Liverpool FC,1581933035351552001,2022-10-17 09:00:01+00:00,6965,363,"""I feel like we really grinded it out and put in a performance to do the fans proud."" 🗣"
Liverpool FC,1581925483888910336,2022-10-17 08:30:00+00:00,18309,1425,"Boss yesterday, @VirgilvDijk 👊 https://t.co/NUlAO6uFRA"
Liverpool FC,1581906607318990850,2022-10-17 07:15:00+00:00,42782,2647,"Morning, Reds 🔴 https://t.co/Hqyn7luetx"
Liverpool FC,1581783294995226624,2022-10-16 23:05:00+00:00,5649,365,"A battling performance at Anfield 💪  Head over to LFCTV GO for reaction, highlights and more from #LIVMCI ⤵"
Liverpool FC,1581755612404150273,2022-10-16 21:15:00+00:00,12575,1151,"What a save to keep the score level, @Alissonbecker 🧤 https://t.co/3MaVVYLMyx"
Liverpool FC,1581751838906490886,2022-10-16 21:00:00+00:00,34988,5287,A special assist matched with a special finish 🤩 https://t.co/Zi0ZT96xWl
Liverpool FC,1581737185945985024,2022-10-16 20:01:47+00:00,4432,321,Watch the free highlights from today's win against Manchester City 📽
Liverpool FC,1581732963204714496,2022-10-16 19:45:00+00:00,41623,3393,.@Alissonbecker ➡ @MoSalah 😍 https://t.co/VbLIMTceq9
Liverpool FC,1581727516313649154,2022-10-16 19:23:21+00:00,5674,417,The boss on today's ‘top performance’ to beat Manchester City 1-0 🗣
Liverpool FC,1581725556957118465,2022-10-16 19:15:34+00:00,33794,2460,Ain’t nobody… like @J_Gomez97 🎶  An excellent performance from your #LIVMCI @Carlsberg Player of the Match 👌 https://t.co/zEAR1Y0uqb
Liverpool FC,1581723444185825280,2022-10-16 19:07:10+00:00,10226,713,What an atmosphere at Anfield this afternoon 😍   A message from @_fabinhotavares following today’s win 🙌 https://t.co/2wffnVgxQq
Liverpool FC,1581720603966447616,2022-10-16 18:55:53+00:00,9286,622,"""You could see when I missed the first one, I was calm because I knew that the second one is going to come."" 💪🔴"
Liverpool FC,1581714820918923267,2022-10-16 18:32:54+00:00,25756,3507,Liverpool FC has released a statement following today's match against Manchester City at Anfield.
Liverpool FC,1581710970598170625,2022-10-16 18:17:36+00:00,28450,2997,Up The Reds! 🔴 https://t.co/EvEVbOexwE
Liverpool FC,1581705332060995585,2022-10-16 17:55:12+00:00,7883,576,Incredible performances all round this afternoon! 👏  Vote for your #LIVMCI Player of the Match below ⤵
Liverpool FC,1581704072583053312,2022-10-16 17:50:12+00:00,39996,4845,Moving up to second place in our @premierleague top goalscorer rankings. 🙌  🇪🇬👑 https://t.co/9yZhqNBfsO
Liverpool FC,1581698340567519232,2022-10-16 17:27:25+00:00,147363,25678,GET IN! 👊🔴 https://t.co/M2iLnV2U78
Liverpool FC,1581697552067727365,2022-10-16 17:24:17+00:00,3178,182,90' - Tsimikas comes on for Diogo Jota.   [1-0]  #LIVMCI
Liverpool FC,1581695859263012864,2022-10-16 17:17:33+00:00,3049,219,90' - Six minutes of added time.  [1-0]  #LIVMCI
Liverpool FC,1581695620279959553,2022-10-16 17:16:37+00:00,3014,198,90' - Salah is replaced by Trent Alexander-Arnold.   [1-0]  #LIVMCI
Liverpool FC,1581695157598314496,2022-10-16 17:14:46+00:00,18654,1409,85' - Jürgen Klopp is sent off.   [1-0]  #LIVMCI
Liverpool FC,1581692477710381058,2022-10-16 17:04:07+00:00,14235,1791,"76' - WHAT A GOAL! Alisson with a brilliant ball over the top to Salah. He turns his man and runs through on goal, eventually slotting the ball past Ederson. 😍  [1-0]  #LIVMCI https://t.co/oPtbvfSsXX"
Liverpool FC,1581692027955290113,2022-10-16 17:02:20+00:00,31771,6388,SALAHHHHHHH!!!!!!!!!! https://t.co/fqEzqoRjHh
Liverpool FC,1581691418929598464,2022-10-16 16:59:55+00:00,1663,123,"73' - A triple change for the Reds sees Nunez, Carvalho and Henderson come on to replace Firmino, Fabinho and Elliott.   [0-0]  #LIVMCI"
Liverpool FC,1581690751775571968,2022-10-16 16:57:16+00:00,2469,150,69' - Bobby finds Salah who drives inside the area. He cuts inside and fires his effort just wide of the post.   [0-0]  #LIVMCI https://t.co/QUjD7KopK1
Liverpool FC,1581689323350798337,2022-10-16 16:51:35+00:00,2100,133,64' - An excellent save from Alisson to deny Haaland inside the area.   [0-0]  #LIVMCI
Liverpool FC,1581687513403359233,2022-10-16 16:44:24+00:00,2330,158,56' - So close! Salah's sublime ball into the area is headed narrowly over by Jota.   [0-0]  #LIVMCI https://t.co/a6LM1I0R7u
Liverpool FC,1581687046627766274,2022-10-16 16:42:32+00:00,2798,318,53' - NO GOAL! A foul from Haaland in the build-up sees the score remain level.   [0-0]  #LIVMCI https://t.co/AqIKrsWt3s
