club,id,createdAt,favorites,retweets,text
Chelsea,1584204958802526209,2022-10-23 15:27:49+00:00,2880,233,Life on the touchline! 👀
Chelsea,1584150290109845505,2022-10-23 11:50:35+00:00,8795,650,Graham Potter’s assessment. 🗣 https://t.co/7SWE4WHVeM
Chelsea,1584110519971037184,2022-10-23 09:12:33+00:00,39236,3234,Your MOTM yesterday! 👏 https://t.co/ZSF8xxdoCR
Chelsea,1583926165672144896,2022-10-22 21:00:00+00:00,5386,541,Jorgi's third of the season. 🥅  #CheMun https://t.co/tiaPJCOt2w
Chelsea,1583914950942154752,2022-10-22 20:15:26+00:00,8613,756,Chelsea FC released the below statement following today's fixture with Manchester United.
Chelsea,1583907743626252289,2022-10-22 19:46:48+00:00,3793,391,Thoughts from our head coach after #CheMun. 💬 https://t.co/i1jtAms6Rx
Chelsea,1583902257275248640,2022-10-22 19:25:00+00:00,17682,1256,Tough to take but onto Tuesday. 👊 https://t.co/WyH7KsCQwi
Chelsea,1583897084872097792,2022-10-22 19:04:27+00:00,5998,605,Who gets your #CheMun MOTM vote? 📊
Chelsea,1583896139233112065,2022-10-22 19:00:41+00:00,7232,799,We heard you tonight. 👏  #CheMun https://t.co/k8z4ogZudr
Chelsea,1583887707436380161,2022-10-22 18:27:11+00:00,15735,2197,Spoils shared.  @WhaleFinApp | #CheMun https://t.co/MgzZPRHFJP
Chelsea,1583886183633145856,2022-10-22 18:21:08+00:00,10578,643,Goal for Manchester United.   #CheMun
Chelsea,1583885739732844544,2022-10-22 18:19:22+00:00,6374,695,Joy-ginho. 😁  #CheMun https://t.co/2E0PqkmTWv
Chelsea,1583884535825321985,2022-10-22 18:14:35+00:00,10263,1395,"Never in doubt, 1-0 Chelsea! 😎  #CheMun"
Chelsea,1583884296376356865,2022-10-22 18:13:38+00:00,13259,3017,GET IN THERE!!!!!!!!!! 😍 https://t.co/9jyGahrcOb
Chelsea,1583883669147901952,2022-10-22 18:11:08+00:00,19667,1198,Penalty to Chelsea! 😁
Chelsea,1583883166343122947,2022-10-22 18:09:08+00:00,6187,385,Heading into the final ten. https://t.co/gzfUOytyxz
Chelsea,1583880805184831488,2022-10-22 17:59:45+00:00,5140,324,"So close to the opener, Trev's header from a corner hits the bar! 😫"
Chelsea,1583878268322992129,2022-10-22 17:49:40+00:00,6269,391,Half an hour to go. ⏱ https://t.co/xyhThcS1c9
Chelsea,1583873748058324992,2022-10-22 17:31:43+00:00,7090,437,Back to it! 👊 https://t.co/4qLqIZaflJ
Chelsea,1583869863105531904,2022-10-22 17:16:16+00:00,12739,1180,Nothing to split us so far.   @WhaleFinApp | #CheMun https://t.co/ig90oEuMJn
Chelsea,1583866821052362752,2022-10-22 17:04:11+00:00,17575,1321,Kepa makes a couple of important stops! 👏 https://t.co/h10juWawEC
Chelsea,1583863900436455425,2022-10-22 16:52:35+00:00,4756,404,"We are one family, supportive of all those who wear our badge.   Our skipper, our values. 🌈  #LaceUpSpeakUp #NoToHate https://t.co/DXwI7gwczU"
Chelsea,1583860857972621312,2022-10-22 16:40:29+00:00,5241,452,"Matthew Harding - always loved, never forgotten. 💙 https://t.co/mocsbRfMBI"
Chelsea,1583859805839822848,2022-10-22 16:36:19+00:00,10228,565,🤝 https://t.co/sQRnxAz02o
Chelsea,1583858292413321216,2022-10-22 16:30:18+00:00,8156,741,"Big game, big atmosphere, let's do this. 😎"
Chelsea,1583855618049290240,2022-10-22 16:19:40+00:00,6418,531,Come on Chelsea! ✊  #CheMun https://t.co/tWW9iyGicL
Chelsea,1583853211672522752,2022-10-22 16:10:06+00:00,6814,578,Focused. 👊  @trivago | #CheMun https://t.co/Cfl013JupF
Chelsea,1583850919296376832,2022-10-22 16:01:00+00:00,3235,293,'There’s only good things to come.' 👊  Hear from Christian in full before #CheMun! ⤵️
Chelsea,1583850720092356608,2022-10-22 16:00:12+00:00,4497,553,Time to go through our paces! 🤝  #CheMun https://t.co/OykQmwh4Cv
Chelsea,1583848654057705472,2022-10-22 15:52:00+00:00,10506,721,Predictions?  #CheMun https://t.co/dIsRdKeS6N
Chelsea,1583846640716288002,2022-10-22 15:44:00+00:00,7384,567,Skipper! 🇪🇸  #CheMun https://t.co/JenviTs26i
Chelsea,1583845273054257152,2022-10-22 15:38:34+00:00,11776,930,😁  #CheMun https://t.co/odYExJkf4p
Chelsea,1583843356454817792,2022-10-22 15:30:57+00:00,33215,5846,The Chelsea team! 🔵  @ParimatchGlobal | #CheMun https://t.co/geGH7JE09U
Chelsea,1583837837182787587,2022-10-22 15:09:01+00:00,8185,903,In the building! 🤝  #CheMun https://t.co/L8YBNvvsbN
Chelsea,1583837329415757825,2022-10-22 15:07:00+00:00,8280,692,Predictions? 🤔  #CheMun https://t.co/WNZlHknAXx
Chelsea,1583834069913067520,2022-10-22 14:54:03+00:00,3176,340,Lacing up for everyone. 🌈  Today we celebrate Rainbow Laces and @stonewalluk's efforts to promote equality in football - on and off the pitch.  #LaceUpSpeakUp #NoToHate #ThePrideOfLondon https://t.co/48rsraTgLj
Chelsea,1583830325586669568,2022-10-22 14:39:10+00:00,5880,498,Showing our support for #RainbowLaces.   Chelsea is a community open for all. 💙 https://t.co/r8A4LPoBVY
Chelsea,1583827546990596102,2022-10-22 14:28:07+00:00,20699,2481,We're set.   🔵 🆚 🔴  #CheMun https://t.co/sOkVnYj0oq
Chelsea,1583791276251435008,2022-10-22 12:04:00+00:00,5090,577,"As one club, we are proud to be supporting Rainbow Laces.   Let's #LaceUpSpeakUp to celebrate inclusion in football, at Chelsea and beyond. 🌈  Artwork by the brilliantly talented Emma Hayden from the Queer Art Collective. 🎨  #ThePrideOfLondon https://t.co/yK3E0KHHBN"
Chelsea,1583775925300330497,2022-10-22 11:03:00+00:00,9126,1076,Ready for today! 👌  #CheMun https://t.co/22bsNrVPYg
Chelsea,1583762252414717952,2022-10-22 10:08:40+00:00,6751,1000,A pride in all those who wear our badge.  We are proud to be supporting @StonewallUK's Rainbow Laces campaign. 🌈   We must do more to make football a game for everyone.  #LaceUpSpeakUp #NoToHate #ThePrideOfLondon https://t.co/MKqP0q9O9o
Chelsea,1583741743048298498,2022-10-22 08:47:10+00:00,18011,2456,#CheMun today.   Come on Chelsea! 👊 https://t.co/pz7s8t0Fdk
Chelsea,1583530050426900482,2022-10-21 18:45:59+00:00,12984,873,"Happy with your shooting now, @KaiHavertz29? 😉   Kai features in Team 2 of the @EASPORTSFIFA #Rulebreakers campaign!   #FIFA23 #FUT https://t.co/KPyUIoyS6r"
Chelsea,1583524518341054484,2022-10-21 18:24:00+00:00,9851,915,Prep for #CheMun. ✅ https://t.co/R1Pb0EsKkJ
Chelsea,1583521833848082439,2022-10-21 18:13:20+00:00,3731,422,"Last night we partnered with @wearebcoms to bring together black creators working across the game.  As @FeliciaPennant described, football was pale, male and stale for too long. We hosted creators who are diversifying content on and off the pitch.  #NoToHate #BlackHistoryMonth"
Chelsea,1583489034822762500,2022-10-21 16:03:00+00:00,5596,422,The latest from the head coach ahead of #CheMun. 🤝
Chelsea,1583478213417881607,2022-10-21 15:20:00+00:00,14199,1190,The Blues. 🔵 https://t.co/mKdvJvvr4Z
Chelsea,1583469405786226688,2022-10-21 14:45:00+00:00,27444,1889,Strike a pose! 📸 https://t.co/FjKQbHb2av
Chelsea,1583462322038677504,2022-10-21 14:16:51+00:00,46621,2485,😁 https://t.co/MabDqvl6Po
Chelsea,1583435342115663872,2022-10-21 12:29:39+00:00,2959,330,Watch Graham Potter look ahead to our game with Manchester United! https://t.co/WzVN4S1Vq0
Chelsea,1583404728834220032,2022-10-21 10:28:00+00:00,15579,1562,Brilliant from Ba in #CheMun! 👏 https://t.co/QACvtkImvq
Chelsea,1583383086477221888,2022-10-21 09:02:00+00:00,11006,1199,"'In front of our fans, a big game.'   Kepa looks ahead to #CheMun. 👊 https://t.co/OCsocAJcbu"
Chelsea,1583355404033019904,2022-10-21 07:12:00+00:00,43127,4168,Our next focus. 🤝  #CheMun https://t.co/Vx21I76HAz
Chelsea,1583194342616838144,2022-10-20 20:32:00+00:00,9227,825,Thursday session: complete! 🤝 https://t.co/OSICEcHHdP
Chelsea,1583179998151774209,2022-10-20 19:35:00+00:00,23812,1349,Out on the grass! 🔵 https://t.co/xbhEt77ESs
Chelsea,1583164143749586946,2022-10-20 18:32:00+00:00,8007,696,"Hey, @tsilva3! 😂 https://t.co/afWyr9SPJx"
Chelsea,1583141998218780672,2022-10-20 17:04:00+00:00,20617,1279,Puli in the pool! 🏊‍♂️ https://t.co/NWAunDvREO
Chelsea,1583132183191068675,2022-10-20 16:25:00+00:00,13221,905,Trev going for the long-range effort! 😁 https://t.co/SNKJNPuIoM
Chelsea,1583119600241311744,2022-10-20 15:35:00+00:00,16762,1125,Post-matchday exercises. 🤸‍♂️ https://t.co/JK7GW3p6gi
Chelsea,1583110896741928961,2022-10-20 15:00:25+00:00,15905,895,Recovery time! 🤗 https://t.co/aJnpQy8PkN
Chelsea,1583088897914871809,2022-10-20 13:33:00+00:00,5150,368,A rocket from Ruben! 🚀  #BlackHistoryMonth: This Is Us.
Chelsea,1583065745889566720,2022-10-20 12:01:00+00:00,48036,3646,"Have a good birthday, @Chukwuemekaa10! 🎈 https://t.co/0Sv7R9HG76"
Chelsea,1583024538173833216,2022-10-20 09:17:15+00:00,16194,1942,All types of stops! 🤝  #BreChe https://t.co/oZPTK7KeEY
Chelsea,1583004975264940032,2022-10-20 07:59:31+00:00,6711,487,Trev's thoughts on #BreChe... 💬
Chelsea,1582853848934232066,2022-10-19 21:59:00+00:00,3863,326,An assessment of #BreChe from the head coach. ⤵️
Chelsea,1582844034413785089,2022-10-19 21:20:00+00:00,30245,2137,Big saves again. 👏  #BreChe https://t.co/Dfx6S01jt0
Chelsea,1582838675779751936,2022-10-19 20:58:42+00:00,12677,1211,A message from @kepa_46! 🤝  #BreChe https://t.co/omgOdPqxsR
Chelsea,1582830099644416000,2022-10-19 20:24:37+00:00,17791,1626,It ends all square.  @WhaleFinApp | #BreChe https://t.co/1xupHMlzXe
Chelsea,1582829758357721088,2022-10-19 20:23:16+00:00,4253,164,Chukwuemeka denied by Raya!  🐝 0-0 🔵 [90] #BreChe
Chelsea,1582828421721116673,2022-10-19 20:17:57+00:00,3240,173,Raya palms Pulisic's shot away before gathering his low cross. 😫  🐝 0-0 🔵 [89] #BreChe
Chelsea,1582826760038920192,2022-10-19 20:11:21+00:00,3412,178,Kepa off his line sharply to deny Toney again. 👏  🐝 0-0 🔵 [82] #BreChe
Chelsea,1582826395960750080,2022-10-19 20:09:54+00:00,4502,265,Final switch of the night.   🐝 0-0 🔵 [81] #BreChe https://t.co/SmA0PLMYUg
Chelsea,1582825932535959553,2022-10-19 20:08:04+00:00,3834,208,Pushing for the breakthrough! 👊  🐝 0-0 🔵 [80] #BreChe https://t.co/P4nmHL319L
Chelsea,1582822303594795008,2022-10-19 19:53:39+00:00,2798,195,"Let's go, @sterling7! 😁  🐝 0-0 🔵 [65] #BreChe https://t.co/BnSMBVJcrI"
Chelsea,1582822216386822144,2022-10-19 19:53:18+00:00,4171,223,Carney is on too! 👊  🐝 0-0 🔵 [64] #BreChe https://t.co/sQ19M6ZQBH
Chelsea,1582822094685245441,2022-10-19 19:52:49+00:00,2843,192,"Three changes on the hour mark not long ago, here was our first.   🐝 0-0 🔵 [64] #BreChe https://t.co/Kl5f4rZ6W5"
Chelsea,1582817988801019904,2022-10-19 19:36:30+00:00,6625,444,Another top stop in the first half. 👊  #BreChe https://t.co/Zuhopzdkhb
Chelsea,1582817421139681281,2022-10-19 19:34:15+00:00,2593,169,Back to it.  🐝 0-0 🔵 [46] #BreChe
Chelsea,1582813628184825857,2022-10-19 19:19:10+00:00,8444,609,Level at halfway. ⏱  @WhaleFinApp | #BreChe https://t.co/9ZTDQO9oF4
Chelsea,1582811247745306624,2022-10-19 19:09:43+00:00,3994,211,"Broja shows super speed again, races past Ben Mee, Kai can't turn his cross into the net though!  🐝 0-0 🔵 [39] #BreChe"
Chelsea,1582810613344251905,2022-10-19 19:07:12+00:00,2085,129,"Pace and power from Broja to get into the area, then Azpi draws Raya into a smart stop.   Better from the Blues! 👊  🐝 0-0 🔵 [37] #BreChe"
Chelsea,1582810068981948416,2022-10-19 19:05:02+00:00,5682,363,Kepa's at it again. The second time he's denied a header from Toney. 👏  🐝 0-0 🔵 [34] #BreChe
Chelsea,1582808361103683584,2022-10-19 18:58:15+00:00,2119,122,Vital touch from Trev there as Onyeka drove into the area! 👏  🐝 0-0 🔵 [28] #BreChe
Chelsea,1582807924941893632,2022-10-19 18:56:31+00:00,2071,126,Azpi looks for Broja in the centre but there's just too much on it for the striker to get there!   🐝 0-0 🔵 [25] #BreChe
Chelsea,1582806343752486912,2022-10-19 18:50:14+00:00,2815,198,Nothing to split us so far. ⏱  🐝 0-0 🔵 [20] #BreChe https://t.co/7TcVQXOPzF
Chelsea,1582805377820766208,2022-10-19 18:46:23+00:00,4755,292,Forced into an early change.  🐝 0-0 🔵 [16] #BreChe https://t.co/ebpefnspYc
Chelsea,1582801463562358785,2022-10-19 18:30:50+00:00,3991,324,Let's do this!  🐝 0-0 🔵 [1] #BreChe
Chelsea,1582800712278634501,2022-10-19 18:27:51+00:00,5977,542,Come on Chelsea! ✊  #BreChe
Chelsea,1582799742521802752,2022-10-19 18:24:00+00:00,4963,372,The action comes next! 🍿  @trivago | #BreChe https://t.co/HAuL35vo3U
Chelsea,1582798060429901824,2022-10-19 18:17:19+00:00,3999,429,Let’s get warm! 🙌  #BreChe https://t.co/q1VYpwE9IX
Chelsea,1582793248828928000,2022-10-19 17:58:12+00:00,9488,863,Mase brings up a century of PL starts. 🤝  #BreChe https://t.co/RScjXsO8fQ
Chelsea,1582787176127139840,2022-10-19 17:34:04+00:00,22768,1904,A first Chelsea start for this man tonight. 👏  #BreChe https://t.co/bAMcEccLoL
Chelsea,1582786214783946752,2022-10-19 17:30:15+00:00,25990,4277,Your Chelsea side tonight! 🔵  @ParimatchGlobal | #BreChe https://t.co/kDz7nwecfj
Chelsea,1582784896149307393,2022-10-19 17:25:00+00:00,13942,975,Team news comes next! 👊  #BreChe https://t.co/NLmkabZTmu
Chelsea,1582782967973220360,2022-10-19 17:17:20+00:00,21714,1626,In the building. 🏟  #BreChe https://t.co/UVokOu9FDr
Chelsea,1582762359948730371,2022-10-19 15:55:27+00:00,16957,1329,Good evening. 📌   #BreChe https://t.co/L45vtit9ZH
Chelsea,1582744629887307777,2022-10-19 14:45:00+00:00,13663,1114,Feeling good ahead of #BreChe! 💬 https://t.co/qdTCdQDZFH
Chelsea,1582727265116426245,2022-10-19 13:36:00+00:00,8199,773,"Samuel Eto'o, Samuel Eto'o, oah, oah! 🇨🇲  #BlackHistoryMonth: This Is Us."
Chelsea,1582711158938734594,2022-10-19 12:32:00+00:00,10948,1054,A super solo effort from Omari Hutchinson in our 3-2 @PapaJohnsTrophy win last night! 🔥 https://t.co/ewpwOwcjf8
Chelsea,1582691628292374529,2022-10-19 11:14:23+00:00,11926,907,"Mason Mount turning heads and defenders in the new Phantom Ultra Venom on Sunday at Villa Park! ⚡️   More of the same this evening, @nikefootball? 👀 https://t.co/3bWAHEAtFZ"
Chelsea,1582677940277501952,2022-10-19 10:20:00+00:00,9190,770,Our last visit to Brentford. 😎  #BreChe https://t.co/KnEVlpKDl5
Chelsea,1582643564932210689,2022-10-19 08:03:24+00:00,7849,888,Sitting down with the head coach ahead of #BreChe! 🎙 https://t.co/HlWNPz9ged
Chelsea,1582626706799886336,2022-10-19 06:56:25+00:00,26136,2718,"Away in west London. 👊  #BreChe, let’s go! https://t.co/XnBJYG2LM0"
Chelsea,1582473089991905280,2022-10-18 20:46:00+00:00,12513,980,Set for Brentford. 🔵 https://t.co/Mui3GQfDpn
Chelsea,1582449622299312128,2022-10-18 19:12:45+00:00,61128,5355,"Speedy recovery, all with you @nglkante. 💙 https://t.co/5TtXiwRBRX"
Chelsea,1582443087200194572,2022-10-18 18:46:47+00:00,22813,2101,An injury update on N'Golo Kante.
Chelsea,1582440626104242191,2022-10-18 18:37:00+00:00,5261,391,Ready for the challenge of #BreChe! 🎙
Chelsea,1582430056445464576,2022-10-18 17:55:00+00:00,45507,2059,😆 https://t.co/NjqSf2fOb2
Chelsea,1582419235287887878,2022-10-18 17:12:00+00:00,9819,764,😁 https://t.co/bi4tuRkPE0
Chelsea,1582402122955431936,2022-10-18 16:04:00+00:00,6506,528,Ashley Cole's won the European Cup! 🎶  A look at this man's time in Chelsea blue for #BlackHistoryMonth!
Chelsea,1582387023381295105,2022-10-18 15:04:00+00:00,4269,288,Back in #PL2 action this weekend on home soil! 🏠
Chelsea,1582378215070474240,2022-10-18 14:29:00+00:00,7762,640,Registration for the 22/23 #ePremierLeague is open! 🎮   Enter for your chance to represent the Blues at FIFA 23! ⤵️
Chelsea,1582363460599521280,2022-10-18 13:30:22+00:00,4251,419,"Who are the biggest sneakerheads at the club? 👀    Sam and Conor go head-to-head to see who can create the best sneaker, joined by @harrypinero for the next episode of @ThreeUK #ConnectWith series! 👟 https://t.co/v8Jw3PkAQc"
Chelsea,1582348652236124161,2022-10-18 12:31:31+00:00,4230,417,Watch Graham Potter look ahead to our game with Brentford! https://t.co/0qA7REPqem
Chelsea,1582316565457870849,2022-10-18 10:24:01+00:00,7490,640,Behind the scenes in @ThreeUK’s latest #ConnectWith. 📸 👟  CG 🤝 SK. https://t.co/C9Gys6QB2E https://t.co/nEEDwYjw1D
Chelsea,1582292119573725190,2022-10-18 08:46:53+00:00,18224,1386,"Up next, #BreChe! 👊 https://t.co/tX9XYPIL6T"
Chelsea,1582102649050083328,2022-10-17 20:14:00+00:00,14334,1174,Preparing for another quick turnaround and Brentford! 🏋️‍♂️ https://t.co/aIy8rn7u67
Chelsea,1582086543073689601,2022-10-17 19:10:00+00:00,15836,1318,Splash and swish! ⛹️ https://t.co/aSUWR0EXN3
Chelsea,1582065403676659713,2022-10-17 17:46:00+00:00,48138,3120,A nomination for Edou in tonight's Yashin Trophy award! 👊 https://t.co/xLAvhXQM0f
Chelsea,1582045019380277252,2022-10-17 16:25:00+00:00,6973,455,Villa (A): ✅  Re-live it with Unseen Extra! ⤵️
Chelsea,1582033237307789312,2022-10-17 15:38:11+00:00,16559,1634,Right behind it! 😍 https://t.co/2nTDyhUqhM
Chelsea,1581990205716066304,2022-10-17 12:47:11+00:00,40183,2971,P:6 W:5 D:1 L:0. 🧮 https://t.co/uR4s1HhPgT
Chelsea,1581969773822296064,2022-10-17 11:26:00+00:00,71152,5704,Some simply outstanding goalkeeping! 👏 https://t.co/fmaUvHuWqy
Chelsea,1581945614316732416,2022-10-17 09:50:00+00:00,26689,1770,Four PL wins on the spin! 😄 https://t.co/V9MHVDOlSE
Chelsea,1581931269713272833,2022-10-17 08:53:00+00:00,15314,1250,'I'm feeling very well right now!' 👊
Chelsea,1581917176956702720,2022-10-17 07:57:00+00:00,39472,2615,Monday isn't so bad! 👂 https://t.co/BJvxFFtITm
Chelsea,1581769201814937603,2022-10-16 22:09:00+00:00,49231,7768,Save after save! 🧤  #AvlChe https://t.co/2fftV6hF0l
Chelsea,1581759639015792640,2022-10-16 21:31:00+00:00,12984,1354,Always alert! ⚡️  #AvlChe https://t.co/XdXjfML9uT
Chelsea,1581752089205608449,2022-10-16 21:01:00+00:00,20535,3367,🤷‍♂️ https://t.co/fVnje1VJb7 https://t.co/Xq62FhnRE0
Chelsea,1581732106572546054,2022-10-16 19:41:36+00:00,7468,610,Graham Potter's thoughts on a hard-fought win! 💬  #AvlChe
Chelsea,1581698067174424577,2022-10-16 17:26:20+00:00,20445,2272,Thiago Silva appreciation. 👏  #AvlChe https://t.co/YjB7nk0dBv
Chelsea,1581674502635008000,2022-10-16 15:52:42+00:00,43107,4288,"Big W, big smiles. 😁  #AvlChe https://t.co/7s8tfnAEK7"
Chelsea,1581666983493652481,2022-10-16 15:22:49+00:00,27552,3011,He’s our Kepa. 👊  #AvlChe https://t.co/U8wfZJkxbW
Chelsea,1581664675686596611,2022-10-16 15:13:39+00:00,7951,1080,MOTM. Can you pick between them?  #AvlChe
Chelsea,1581663420633731073,2022-10-16 15:08:40+00:00,20170,2735,These guys today. 🔥  #AvlChe https://t.co/WdfC2TEtAf
Chelsea,1581662432539201536,2022-10-16 15:04:44+00:00,60793,6305,Kepa. ✊  #AvlChe https://t.co/AE5rRSmj0E
Chelsea,1581660348259528707,2022-10-16 14:56:27+00:00,42493,7775,Three points secured! 😄  @WhaleFinApp | #AvlChe https://t.co/K1lLaPqLeQ
Chelsea,1581658984016060417,2022-10-16 14:51:02+00:00,7265,382,Armando is on for the closing stages!   🟣 0-2 ⚪️ [88] #AvlChe https://t.co/EZjTRvnzBc
Chelsea,1581657017306927104,2022-10-16 14:43:13+00:00,19005,1484,The Chels. 🔵  #AvlChe https://t.co/3xKEuFP12e
Chelsea,1581654812386811904,2022-10-16 14:34:27+00:00,41602,6595,"""Hit the ball by the valve and it moves."" https://t.co/gpcnyPSqgj"
Chelsea,1581653559992811520,2022-10-16 14:29:29+00:00,49461,5511,"Mason Mount, Mount, Mount."
Chelsea,1581652682661675010,2022-10-16 14:25:59+00:00,17675,2909,Mason at the double! 🔥  🟣 0-2 ⚪️ [66] #AvlChe https://t.co/hc6vNYUCkT
Chelsea,1581651901518647305,2022-10-16 14:22:53+00:00,5296,320,On comes Conor!   🟣 0-1 ⚪️ [58] #AvlChe https://t.co/UqjUDhCtPf
Chelsea,1581647749719937031,2022-10-16 14:06:23+00:00,6363,484,A double change at half-time.   🟣 0-1 ⚪️ [46] #AvlChe https://t.co/NYTUQsfma2
Chelsea,1581643593881640964,2022-10-16 13:49:52+00:00,19317,1677,One up at the break! 😁  @WhaleFinApp | #AvlChe https://t.co/Z8tFNlOurR
Chelsea,1581642959300481024,2022-10-16 13:47:21+00:00,22471,1985,This was some stop. 👏  #AvlChe https://t.co/DyIyBwzrQO
Chelsea,1581641946094743553,2022-10-16 13:43:20+00:00,5401,276,So close to a second. Sterling's curling effort hits the crossbar! 😩  🟣 0-1 ⚪️ [39] #AvlChe
Chelsea,1581639553185521664,2022-10-16 13:33:49+00:00,11925,761,"Kepa again, that's the pick of the bunch.   🟣 0-1 ⚪️ [31] #AvlChe"
Chelsea,1581639041870548992,2022-10-16 13:31:47+00:00,10122,581,🥶  #AvlChe https://t.co/BdqPObs1BA
Chelsea,1581638468018778112,2022-10-16 13:29:30+00:00,5574,481,Make that four. https://t.co/5mlMTUHNLm
Chelsea,1581637146426810370,2022-10-16 13:24:15+00:00,18875,1409,"That's outstanding, Kepa. Three incredible stops.   🟣 0-1 ⚪️ [22] #AvlChe"
Chelsea,1581635567007457282,2022-10-16 13:17:59+00:00,2972,200,"Villa come close. McGinn delivers to the back post, Bailey's header clips the crossbar.   🟣 0-1 ⚪️ [15] #AvlChe"
Chelsea,1581634888549400577,2022-10-16 13:15:17+00:00,16757,1719,Money Mase! 😆  #AvlChe https://t.co/cREUxvwqcQ
Chelsea,1581633448179122178,2022-10-16 13:09:34+00:00,13503,2428,"Lovely start, Mason opens the scoring! 😁  🟣 0-1 ⚪️ [7] #AvlChe https://t.co/Vp7dIPkk1F"
Chelsea,1581631851806232576,2022-10-16 13:03:13+00:00,5287,469,Let’s go! 👊  #AvlChe https://t.co/wIYAPBW8wt
Chelsea,1581627845540864001,2022-10-16 12:47:18+00:00,7627,542,It's almost time for #AvlChe! ⏱  @trivago https://t.co/tRPOJfivfO
Chelsea,1581624619131289601,2022-10-16 12:34:29+00:00,5942,583,Out to get warm! 💪  #AvlChe https://t.co/fOgGGsnwFk
Chelsea,1581623631364247553,2022-10-16 12:30:33+00:00,25279,2107,"We're all thinking of you, Emma! 💙  #AvlChe https://t.co/x1ITJfxidi"
Chelsea,1581618644010008579,2022-10-16 12:10:44+00:00,6312,559,Checking out today's surroundings! 👀   #AvlChe https://t.co/6U7ecPR1E2
Chelsea,1581615903367606272,2022-10-16 11:59:51+00:00,26501,4535,Chelsea team news is in! 🤝  @ParimatchGlobal | #AvlChe https://t.co/lYTOdyKuA8
Chelsea,1581613433526833152,2022-10-16 11:50:02+00:00,24545,1670,In white for #AvlChe! ⚪️ https://t.co/Z7bhGMC91c
Chelsea,1581610371852697602,2022-10-16 11:37:52+00:00,9849,1121,Blues in the building! 👊  #AvlChe https://t.co/4PITND77BC
Chelsea,1581606019964116993,2022-10-16 11:20:34+00:00,9009,578,"The score from #AvlChe will be ______.  What are we thinking today, Blues? 🔮"
Chelsea,1581602175599276032,2022-10-16 11:05:18+00:00,9909,789,On the road again for #AvlChe! 👊 https://t.co/L129JqZSQP
Chelsea,1581583226342187012,2022-10-16 09:50:00+00:00,5404,484,The games keep coming!  Latest challenge: #AvlChe. 👊
Chelsea,1581559758707838976,2022-10-16 08:16:45+00:00,30967,2899,Coming up today. 👊 #AvlChe https://t.co/KBnnl9roJ5
Chelsea,1581390323548184576,2022-10-15 21:03:28+00:00,60884,5411,"Get well soon, Reece! 💙 https://t.co/jAYzCP5UOW"
Chelsea,1581367250468077571,2022-10-15 19:31:47+00:00,27331,2411,An injury update on Reece James.
Chelsea,1581366548664557571,2022-10-15 19:29:00+00:00,6758,494,From Milan to Birmingham! ✈  #AvlChe comes next!
Chelsea,1581348429363412992,2022-10-15 18:17:00+00:00,26802,1579,Focus on tomorrow. 👀 https://t.co/AeA5JatpxY
Chelsea,1581307157466578944,2022-10-15 15:33:00+00:00,32608,1897,Three in three! 🤝 https://t.co/v1z8Pqxl0h
Chelsea,1581269409087119363,2022-10-15 13:03:00+00:00,10933,860,Thiago said nope! ⛔️ https://t.co/glh7k7SaxE
Chelsea,1581239964884353025,2022-10-15 11:06:00+00:00,8775,596,All set for #AvlChe! 👊
Chelsea,1581222096994127873,2022-10-15 09:55:00+00:00,14124,1480,History made in #AvlChe! 👊 https://t.co/7dcdIf1Tgq
Chelsea,1581197182627102721,2022-10-15 08:16:00+00:00,33937,1862,Kepa! 🦸‍♂️ https://t.co/Y3GzA5sad5
Chelsea,1580995855988948993,2022-10-14 18:56:00+00:00,7608,616,Chatting to @TrevohChalobah ahead of #AvlChe! 🎙 https://t.co/XCn8dsZ5jr
Chelsea,1580977736725692424,2022-10-14 17:44:00+00:00,33041,1918,💙 https://t.co/qisyRZ6rTo
Chelsea,1580966160597762049,2022-10-14 16:58:00+00:00,34304,1563,Carney! 😎 https://t.co/hXTIgNRuJk
Chelsea,1580952067962806272,2022-10-14 16:02:00+00:00,51613,2931,😯 😁 https://t.co/aKPRTDrqMx
Chelsea,1580934451437133825,2022-10-14 14:52:00+00:00,7696,527,The latest team news from Graham Potter. 💬
Chelsea,1580899230113464320,2022-10-14 12:32:02+00:00,3705,364,Watch Graham Potter look ahead to our clash with Villa! https://t.co/wrYGyzgUMY
Chelsea,1580852993993412608,2022-10-14 09:28:19+00:00,10628,771,"Jorgi from the spot in #AvlChe, you know the rest... 👌 https://t.co/DEJPQERcvw"
Chelsea,1580709974459703297,2022-10-14 00:00:00+00:00,19110,1623,"Clinical, @Auba! ⚡️ https://t.co/6MHDn5Pf7q"
Chelsea,1580695124941709313,2022-10-13 23:01:00+00:00,16287,1290,The coolest man in the San Siro! 😎 https://t.co/Iza0O6MTWa
Chelsea,1580632268455890944,2022-10-13 18:51:14+00:00,11167,858,Betts called it! 😂 https://t.co/y9Egd0Qqas
Chelsea,1580618117071282177,2022-10-13 17:55:00+00:00,65952,5092,Fantástico! 🤝 https://t.co/Wnn3xFz34o
Chelsea,1580588673250185216,2022-10-13 15:58:00+00:00,9664,568,"'You know how to play, eh!' 😁"
Chelsea,1580570635453009926,2022-10-13 14:46:19+00:00,8294,656,Academy Blues content! 🤝 https://t.co/fNi1dHQ6N6
