club,id,createdAt,favorites,retweets,text
Tottenham,1584221496205090817,2022-10-23 16:33:32+00:00,258,19,Back underway in N17.
Tottenham,1584217631954857984,2022-10-23 16:18:11+00:00,2677,129,Half-time. https://t.co/QPOwiH4n2Y
Tottenham,1584215727766396928,2022-10-23 16:10:37+00:00,2914,294,Goal. Almirón doubles Newcastle's lead.   #TOTNEW // 0-2
Tottenham,1584213377760780288,2022-10-23 16:01:17+00:00,1516,102,Goal. Newcastle take the lead.   #TOTNEW // 0-1
Tottenham,1584211920034627585,2022-10-23 15:55:29+00:00,2217,112,Skippy 🙌 https://t.co/Dr9hc3gb9E
Tottenham,1584209920349519873,2022-10-23 15:47:32+00:00,1370,69,🇺🇾 https://t.co/VIwqQtITJ2
Tottenham,1584207408788033536,2022-10-23 15:37:34+00:00,686,50,"A bright start in N17. Sonny has been an early threat, going close with his left then his right within the first five minutes.   #TOTNEW // 0-0 https://t.co/wWdKzd0aRr"
Tottenham,1584205536962220032,2022-10-23 15:30:07+00:00,869,83,COME ON YOU SPURS ✊
Tottenham,1584202428164886529,2022-10-23 15:17:46+00:00,671,52,It's nearly time ⏳  🛵 @Getir_UK https://t.co/hGSr8u12ef
Tottenham,1584202121570037761,2022-10-23 15:16:33+00:00,1141,138,💙 https://t.co/aMquAVTkY5
Tottenham,1584198675773157376,2022-10-23 15:02:51+00:00,2160,89,CL34 🇫🇷 https://t.co/jH9bjj23EQ
Tottenham,1584194773497307136,2022-10-23 14:47:21+00:00,376,22,🖐 Five changes in our team to face Newcastle this afternoon.   Join us live in N17 for all the pre-match analysis ⤵️
Tottenham,1584190405955969024,2022-10-23 14:30:00+00:00,7285,848,Our team to face Newcastle 💪 https://t.co/wn4pdReHn6
Tottenham,1584188779467792387,2022-10-23 14:23:32+00:00,1167,77,📌 N17. https://t.co/2h1sMeMm2h
Tottenham,1584169769996931073,2022-10-23 13:08:00+00:00,3733,214,The game is for everyone 🏳️‍🌈 https://t.co/8dEnU1y6Dj
Tottenham,1584162471740334080,2022-10-23 12:39:00+00:00,1478,88,🗺 Where are you watching from today? https://t.co/oW8DBLNv6d
Tottenham,1584139570765041666,2022-10-23 11:08:00+00:00,1331,76,"💙 Last weekend against Everton, we were delighted to welcome the incredibly brave @SafeHaven4Caitlin who is living with Battens disease.   Caitlin got to fulfil one of her dreams of being a mascot with her hero @HKane. https://t.co/DHeWDfPXgV"
Tottenham,1584128749561208832,2022-10-23 10:25:00+00:00,1072,66,🌈 Supporting the Rainbow Laces campaign on the front of our Newcastle matchday programme ✊
Tottenham,1584116166620073984,2022-10-23 09:35:00+00:00,653,33,Who makes your ideal starting XI for #TOTNEW?   🎮 @EASPORTSFIFA
Tottenham,1584077163828944896,2022-10-23 07:00:01+00:00,3197,313,MATCHDAY  🆚 Newcastle United 🏟 @SpursStadium 🏆 Premier League ⏱ 4.30pm #️⃣ #TOTNEW https://t.co/lkcRcfZI4B
Tottenham,1583867025461579776,2022-10-22 17:05:00+00:00,641,49,"🗣 “It's about learning and giving back”  Yaya Toure and Jermain Defoe feature in 'Taking Action, Giving Opportunities', which tells the stories of aspiring black coaches currently working at Spurs.  Watch in full ⤵️ #BlackHistoryMonth"
Tottenham,1583861991927693318,2022-10-22 16:45:00+00:00,663,45,⏪ Three memorable moments against the Magpies.   📈 @HSBC_Sport https://t.co/k6QNmlnVjc
Tottenham,1583816693414912001,2022-10-22 13:45:00+00:00,2384,102,Ugo Ehiogu will always have a special legacy at Spurs 💙
Tottenham,1583806920648839169,2022-10-22 13:06:10+00:00,469,25,"Santiago bagged a deserved equaliser but it’s late disappointment for our U21s as Mundle’s 87th-minute penalty was saved, forcing us to share the spoils in the #PL2  1-1 https://t.co/SooGy2glsU"
Tottenham,1583787398072524801,2022-10-22 11:48:35+00:00,439,18,"After conceding to McAvoy with a header inside three minutes, our U21s have created a host of chances against Fulham during the first half, Cesay and Mundle both denied by good saves. Big second half ahead.  0-1 https://t.co/cYiXgf9wYC"
Tottenham,1583772024056737793,2022-10-22 10:47:30+00:00,528,24,"Our line-up to take on @fulhamfc U21s today at Hotspur Way (KO 12PM, UK) 👊 https://t.co/sWQ3vZrYzF"
Tottenham,1583758586618187778,2022-10-22 09:54:06+00:00,425,21,Here's our line-up for today's U18 match against @fulhamFC (KO 11am UK)  Good luck 👊 https://t.co/RnJxAl7mto
Tottenham,1583748745954353152,2022-10-22 09:15:00+00:00,1489,56,"🎈 Wishing a very happy birthday to Spurs legend, @falco_mark! https://t.co/dXQnt1tHA9"
Tottenham,1583722321373691904,2022-10-22 07:30:00+00:00,5728,200,"🎈 Happy Birthday, Joe Rodon! https://t.co/4yOLQlv0Hd"
Tottenham,1583511180571684864,2022-10-21 17:31:00+00:00,809,46,Antonio Conte spoke to the media ahead of Sunday's game against Newcastle United ⤵️
Tottenham,1583500027728633856,2022-10-21 16:46:41+00:00,647,42,"This afternoon, @EricDier joined local young people taking part in a performing arts workshop as part of our new West End in Tottenham programme, delivered in partnership with @ATGTICKETS 🎭"
Tottenham,1583488477043326979,2022-10-21 16:00:47+00:00,3363,121,"We are delighted to announce that Tyrese Hall has signed his first professional contract with the Club.  Congrats, Tyrese! ✍️"
Tottenham,1583478096124051461,2022-10-21 15:19:32+00:00,1056,59,You've got to love @IAmJermainDefoe 😂  This is well worth a watch ⤵️
Tottenham,1583443233555611649,2022-10-21 13:01:00+00:00,1046,81,"Since the Premier League was formed in 1992, 30 years ago, just 10 black managers have taken charge of teams in the competition.  These are the stories of our black coaches.  #BlackHistoryMonth"
Tottenham,1583410812894564352,2022-10-21 10:52:10+00:00,3199,288,The Club is proud to show its support for Stonewall’s Rainbow Laces campaign across our upcoming Premier League and Women’s Super League games 💙
Tottenham,1583102900842430468,2022-10-20 14:28:38+00:00,1180,66,Here's what Antonio had to say following last night's defeat ⤵️ https://t.co/E04LDuul9P
Tottenham,1583040080788480000,2022-10-20 10:19:01+00:00,14870,529,We go again this weekend. https://t.co/naiUAfVS88
Tottenham,1582840933720395776,2022-10-19 21:07:41+00:00,13315,571,Full-time at Old Trafford. https://t.co/wnlDsMDJTR
Tottenham,1582839523255685120,2022-10-19 21:02:04+00:00,551,27,Two further changes. https://t.co/Ca5QGOLO5N
Tottenham,1582837724016361472,2022-10-19 20:54:55+00:00,749,39,Three changes. https://t.co/eOolrgVQMn
Tottenham,1582834409509908480,2022-10-19 20:41:45+00:00,5069,288,The hosts score again.  #MUNTOT // 2-0
Tottenham,1582828902061608963,2022-10-19 20:19:52+00:00,1831,131,Manchester United take the lead.  #MUNTOT // 1-0
Tottenham,1582828551673462784,2022-10-19 20:18:28+00:00,584,50,Work to be done in the second half 💪
Tottenham,1582824692431216640,2022-10-19 20:03:08+00:00,2958,111,Goalless at the half-way stage ❌ https://t.co/qbwB3PwNGP
Tottenham,1582819093769777152,2022-10-19 19:40:53+00:00,6525,311,Our captain 👏 https://t.co/xVFfsnwNAQ
Tottenham,1582818054941331456,2022-10-19 19:36:46+00:00,1289,40,HUGE save from Hugo to deny Rashford!!  #MUNTOT // 0-0
Tottenham,1582817181888225280,2022-10-19 19:33:18+00:00,800,37,Chances for both sides in the early stages.   Keep going lads!! 👏  #MUNTOT // 0-0 https://t.co/xL9uav9t5Z
Tottenham,1582812597904150535,2022-10-19 19:15:05+00:00,713,57,The action has begun in M16! 🔥  COME ON YOU SPURS!! 👏
Tottenham,1582811633394425856,2022-10-19 19:11:15+00:00,5778,380,COYS.
Tottenham,1582807479955881986,2022-10-19 18:54:45+00:00,1247,87,Not long to go now... 🔋  🛵 @Getir_UK https://t.co/WCpOjLbnH7
Tottenham,1582805842427928576,2022-10-19 18:48:14+00:00,2641,148,matchday mood  How are we feeling? 🙌 https://t.co/2MBdSPYpWY
Tottenham,1582797477517807616,2022-10-19 18:15:00+00:00,13417,1225,Our line-up for this evening's clash against @ManUtd! 👇 https://t.co/MGjZ6nl9gr
Tottenham,1582796637684264962,2022-10-19 18:11:40+00:00,2843,155,📌 Checking in https://t.co/CWDBvy9ulp
Tottenham,1582775093788172293,2022-10-19 16:46:03+00:00,5321,183,Tonight's venue 🏟 https://t.co/byBnGVRjHA
Tottenham,1582746084702531584,2022-10-19 14:50:47+00:00,27961,1612,Man Utd (A) https://t.co/7LyvY2pXIB
Tottenham,1582735949233934336,2022-10-19 14:10:30+00:00,1561,102,Three memorable moments at Old Trafford 🌟  📈 @HSBC_Sport https://t.co/XumBNZ9ZbM
Tottenham,1582703357742829568,2022-10-19 12:01:00+00:00,3198,191,🎶 Oh when the Spurs...  Where will you be supporting us from today? 🗺 https://t.co/amZiZNR0Pd
Tottenham,1582680708325122048,2022-10-19 10:31:00+00:00,1056,41,Who makes it into your team to face Manchester United this evening? 🤔  🎮 @EASPORTSFIFA
Tottenham,1582665608801329152,2022-10-19 09:31:00+00:00,4106,149,Ready for some Wednesday night football 🍿 https://t.co/XZcZQZt8Rr
Tottenham,1582635409762226177,2022-10-19 07:31:00+00:00,6911,592,IT'S MATCHDAY 🙌  🆚 Manchester United 🏟 Old Trafford 🏆 Premier League ⏱ 8.15pm #️⃣ #MUNTOT https://t.co/YXN51ufzpf
Tottenham,1582459783549833217,2022-10-18 19:53:07+00:00,665,35,"Our U21s conclude their Papa John’s Trophy campaign with a narrow defeat to Stevenage, with Nile John sent off for a second bookable offence in the closing moments. https://t.co/9N2GwEOJcR"
Tottenham,1582443915512549377,2022-10-18 18:50:04+00:00,795,22,"Our U21s have battled hard, but we trail 1-0 at the break to Stevenage after Roberts’ goal midway through the first period. https://t.co/QynHNLTMHB"
Tottenham,1582417329362997253,2022-10-18 17:04:25+00:00,780,38,Here's how our U21s line up for the final game in their @PapaJohnsTrophy group against Stevenage 💪  Watch all the action live on #SPURSPLAY 📺 https://t.co/87kSEJoymy
Tottenham,1582401873675374592,2022-10-18 16:03:00+00:00,9101,741,Run it back. ⏮  🎥 Manchester United 1-6 Spurs https://t.co/DHUm5SEjtL
Tottenham,1582378813308211200,2022-10-18 14:31:22+00:00,939,43,Bigger ✅ Better ✅  The #ePremierLeague returns for 2022/23 🎮  Get involved ⤵️
Tottenham,1582344492547334144,2022-10-18 12:15:00+00:00,2158,95,Putting in the work 🥵  🛵 @Getir_UK https://t.co/uWgmwJXJhc
Tottenham,1582335778071330817,2022-10-18 11:40:22+00:00,2507,141,Ready for Manchester United 💪  🛵 @Getir_UK https://t.co/ZywRizuKEr
Tottenham,1582303432551038976,2022-10-18 09:31:50+00:00,2704,117,Wishing a very Happy Birthday to Paul Stalteri! 🎉 https://t.co/fEeu84994V
Tottenham,1582292901345853441,2022-10-18 08:49:59+00:00,821,41,So many incredible documentaries 😍  All available to stream on #SPURSPLAY! ⤵️
Tottenham,1582103661353660417,2022-10-17 20:18:01+00:00,10635,477,Congratulations to Hugo Lloris who placed 10th in the 2022 #TropheeYachine 👏  #BallonDor https://t.co/uhi3HSr7Dp
Tottenham,1582084530038415360,2022-10-17 19:02:00+00:00,3013,121,😮‍💨 https://t.co/SkKq2MO1jJ
Tottenham,1582069178818707456,2022-10-17 18:01:00+00:00,4699,167,Pickin' pockets 🥶 https://t.co/f9cwpUUvEy
Tottenham,1582061628790435840,2022-10-17 17:31:00+00:00,2342,124,10/10  🚘 @cinchuk https://t.co/1eikvmGYpP
Tottenham,1582052587330711556,2022-10-17 16:55:04+00:00,2625,83,"Wishing you a speedy recovery, @richarlison97 💙 https://t.co/JRz7CzlQXe"
Tottenham,1582051980956303361,2022-10-17 16:52:40+00:00,14673,1276,Congratulations to our Ballon d'Or finalists  ✨  1️⃣ 1️⃣ @Sonny7 2️⃣ 1️⃣ @HKane   #BallonDor https://t.co/XsdJvxjUNs
Tottenham,1582044012843655168,2022-10-17 16:21:00+00:00,6999,209,All smiles in training 😆 https://t.co/XMElSPs8zH
Tottenham,1582036463067156480,2022-10-17 15:51:00+00:00,10202,234,🤙 @Yves_Bissouma https://t.co/Hn88Or7x5s
Tottenham,1582027404200931332,2022-10-17 15:15:00+00:00,6585,144,Sess 💙 https://t.co/2oK8lreEZ8
Tottenham,1582020054786473985,2022-10-17 14:45:48+00:00,1349,62,"🎙 “The injury is not so serious. I'm happy for the player, to play in the World Cup is a dream for every player.”  Antonio Conte spoke to the media ahead of Wednesday night's trip to Old Trafford ⤵️"
Tottenham,1581981414706192384,2022-10-17 12:12:15+00:00,2468,116,"Five direct goal involvements in his last five home games 💪  Keep it up, Pierre ⚔️  🎬 @MonsterEnergy https://t.co/CmHRt4iGSP"
Tottenham,1581948382989484032,2022-10-17 10:01:00+00:00,3522,148,Full-time scenes 🙌 https://t.co/dT5teX8spY
Tottenham,1581940833292427265,2022-10-17 09:31:00+00:00,2747,129,"Another week, another episode of #ConteCam 🔥  Watch it now on #SPURSPLAY! 👇"
Tottenham,1581701505823956995,2022-10-16 17:40:00+00:00,5076,204,🤤 https://t.co/aoEoy3WdT5
Tottenham,1581667280357920768,2022-10-16 15:24:00+00:00,12264,362,It's time for some Doc appreciation ⏰ https://t.co/3uNB6dicey
Tottenham,1581636074857791488,2022-10-16 13:20:00+00:00,6916,262,Two battlers right here 👇 https://t.co/PBfmMktsOm
Tottenham,1581633659555041280,2022-10-16 13:10:24+00:00,1314,39,Gary Mabbutt visited Tottenham Community Sports Centre before our match yesterday to unveil a brand new defibrillator 👏🏻💙 https://t.co/XIvWq5ibkg
Tottenham,1581617452055601152,2022-10-16 12:06:00+00:00,864,35,Miss yesterday's win? 😕  🙌 You can now watch extended highlights or #TOTEVE in full on #SPURSPLAY ⤵️
Tottenham,1581603610755899392,2022-10-16 11:11:00+00:00,4735,230,Another milestone for Harry Kane ✊  📊 @KumhoTyreUK https://t.co/aVXon53PQo
Tottenham,1581565610290388993,2022-10-16 08:40:00+00:00,8147,288,A warrior's performance ⚔️ https://t.co/RRg2ZfI6e3
Tottenham,1581541702988271616,2022-10-16 07:05:00+00:00,11373,444,💙🤍💙 https://t.co/svlTTOJ1Rd
Tottenham,1581400774306926593,2022-10-15 21:45:00+00:00,1432,75,"🗣 “When you're playing every two or three days, it's important to control the game like that”  Harry Kane joined our post-match review show following #TOTEVE  🔗 Watch the full interview: https://t.co/S3ON63hrNb https://t.co/cE4HeHDDtd"
Tottenham,1581395741045669891,2022-10-15 21:25:00+00:00,8601,463,Bentancur 🤝 Højbjerg https://t.co/PYPXEY6HUA
Tottenham,1581393952124567556,2022-10-15 21:17:53+00:00,4975,361,400 appearances.  258 goals.   One of our own. https://t.co/aUfv5BBvpS
Tottenham,1581389453716774913,2022-10-15 21:00:01+00:00,2678,180,Well worth another watch 🍿  🎥 Highlights: Spurs 2-0 Everton https://t.co/6ka6hML2EE
Tottenham,1581373060418084871,2022-10-15 19:54:52+00:00,1863,111,🗣 “I have seen a lot of positive things”  We spoke to a satisfied Antonio Conte after #TOTEVE ⤵️ https://t.co/AjFSdz6zxe
Tottenham,1581362457607561217,2022-10-15 19:12:44+00:00,2176,57,Who you got for Player of the Match? 🧐
Tottenham,1581355476243173382,2022-10-15 18:45:00+00:00,28826,1288,Cuti Romero is the man.
Tottenham,1581352809991061504,2022-10-15 18:34:24+00:00,8939,387,"Love it, Yves 🔥 https://t.co/034ty4ysaY"
Tottenham,1581351227715354626,2022-10-15 18:28:07+00:00,20385,1324,CØYS. https://t.co/Q9E11RUqzb
Tottenham,1581350150814855168,2022-10-15 18:23:50+00:00,13616,1300,+3. https://t.co/fFF7o4l7Zz
Tottenham,1581349546998648832,2022-10-15 18:21:26+00:00,1192,53,A triple change late on.   #TOTEVE // 2-0 https://t.co/uyyjxFmk2O
Tottenham,1581348436401541120,2022-10-15 18:17:01+00:00,1111,45,"Great shift, Cuti!   #TOTEVE // 2-0 https://t.co/O68gd8Ty6q"
Tottenham,1581348211624550401,2022-10-15 18:16:08+00:00,1700,90,Great finish! Rodrigo finds Pierre whose delicate right-footed effort finds the corner. Get in!   #TOTEVE // 2-0 https://t.co/5Opte9Ic4m
Tottenham,1581347781108981760,2022-10-15 18:14:25+00:00,9931,686,YESSSSSSSS https://t.co/Gibdlq07xM
Tottenham,1581346483357769728,2022-10-15 18:09:16+00:00,1346,60,"Battling hard as we enter the game's final stages. Keep at it, lads! 💪  #TOTEVE // 1-0 https://t.co/fOkbZPI0fO"
Tottenham,1581342068450156544,2022-10-15 17:51:43+00:00,7242,485,A goal to mark his 400th Spurs appearance ✊  Of course. https://t.co/a81ZMfUgjo
Tottenham,1581340985518219265,2022-10-15 17:47:25+00:00,8798,737,KANE CONVERTS https://t.co/3M4kiYl0WI
Tottenham,1581340556948426754,2022-10-15 17:45:43+00:00,4841,126,Penalty Spurs!
Tottenham,1581339671631908864,2022-10-15 17:42:12+00:00,1317,74,We're forced into a change.   #TOTEVE // 0-0 https://t.co/TUz0xPJm1W
Tottenham,1581337475317993472,2022-10-15 17:33:28+00:00,903,48,"Back for the second-half. Come on, lads! ✊"
Tottenham,1581333521682997248,2022-10-15 17:17:45+00:00,3787,116,Level at the break. https://t.co/t4BaILk2tH
Tottenham,1581329979652001792,2022-10-15 17:03:41+00:00,1213,59,😯 Harry comes close to an opener after some incredible footwork to find space in the box. A tight affair so far.   #TOTEVE // 0-0 https://t.co/GREEHYdoGV
Tottenham,1581326745923641346,2022-10-15 16:50:50+00:00,1267,51,⚖️ An even opening. A strong start from Cuti who made an important sliding tackle to deny a dangerous crossing opportunity for the visitors.   #TOTEVE // 0-0 https://t.co/iDN7NrxXnz
Tottenham,1581322774424956930,2022-10-15 16:35:03+00:00,7434,392,There is no room for racism. Anywhere. https://t.co/4yq3bqeHG1
Tottenham,1581321688972664833,2022-10-15 16:30:44+00:00,1107,85,We're underway against Everton! 🙌  COME ON YOU SPURS
Tottenham,1581319443086458882,2022-10-15 16:21:49+00:00,1202,66,Coming to watch Spurs since 1942 👏  An incredible story on our #TOTEVE pre-match show ⤵️ https://t.co/NurAR33ODR
Tottenham,1581316900579074049,2022-10-15 16:11:43+00:00,1150,67,Just under 20 minutes until KO ⏳  How are we feeling?   🛵 @getir_UK https://t.co/gVWDhstZdF
Tottenham,1581314834213138434,2022-10-15 16:03:30+00:00,9959,720,400 Spurs appearances and counting for Harry 👏 https://t.co/zrQ8ouJujh
Tottenham,1581308957104168962,2022-10-15 15:40:09+00:00,537,23,📡 We're LIVE in N17 ahead of #TOTEVE!   Join the team for all the pre-match discussion and analysis ⤵️
Tottenham,1581306403615973378,2022-10-15 15:30:00+00:00,10033,987,Our team to face Everton ✊ https://t.co/WCoslG2rXw
Tottenham,1581304229637021698,2022-10-15 15:21:22+00:00,2352,113,📌 @SpursStadium https://t.co/ruHo6MWx1D
Tottenham,1581291819857776640,2022-10-15 14:32:03+00:00,8716,230,#TOTEVE 🔜 https://t.co/DjHe789Xef
Tottenham,1581276455207682048,2022-10-15 13:31:00+00:00,1217,68,🎯 Kane  ⛔️ Hugo  🌪 Bale   Three moments of quality against today's opponents 🎥  📈 @HSBC_Sport https://t.co/WgpIgLZz0l
Tottenham,1581260002316079104,2022-10-15 12:25:37+00:00,857,48,Today we joined @SpursREACH to celebrate and reflect on Spurs' rich black history as part of #BHM https://t.co/ytCS8OpUJy
Tottenham,1581256056168062977,2022-10-15 12:09:56+00:00,542,26,An improved second-half display from our U21s isn’t enough to overturn a 4-1 half-time deficit.  Williams netted our goal just before the break. https://t.co/ChyTLw8xyj
Tottenham,1581215807694053377,2022-10-15 09:30:00+00:00,658,33,Our U21s are in #PL2 action this morning as they take on Wolves at 11am (BST).  Here’s how we line up 👇 https://t.co/qi3YRFXyUh
Tottenham,1581209514371448839,2022-10-15 09:05:00+00:00,1098,40,Who makes your ideal team to face Everton? 🧐  🎮 @EASPORTSFIFA
Tottenham,1581204480825049088,2022-10-15 08:45:00+00:00,1232,43,🤩 Sess stars on the cover of our #TOTEVE matchday programme.   Get your copy now ⤵️
Tottenham,1581178062426685446,2022-10-15 07:00:01+00:00,4078,314,MATCHDAY 🙌  🆚 Everton 🏟 @SpursStadium 🏆 Premier League ⏱ 5.30pm #️⃣ #TOTEVE https://t.co/0XfvbWVsfz
Tottenham,1580998624409944065,2022-10-14 19:07:00+00:00,8700,244,🔙 in action tomorrow 👊 https://t.co/YJS09Dr7pA
Tottenham,1580951816598159360,2022-10-14 16:01:00+00:00,1054,57,"🎙 “Our first target is to try to do our best, to improve on the points we got last season and to try to go to the next round of the Champions League”  Antonio Conte's spoke to the media this afternoon ahead of tomorrow's game against Everton ⤵️"
Tottenham,1580929695629066241,2022-10-14 14:33:06+00:00,2801,133,"#ConteCam, anyone? 👀  Watch it now! ⤵️"
Tottenham,1580895527172030467,2022-10-14 12:17:19+00:00,1495,61,Matchday minus one 👊  Ready for another test at home 💪  🛵 @Getir_UK https://t.co/YWUP9zDOik
Tottenham,1580892218948288512,2022-10-14 12:04:11+00:00,3896,167,"🎶 Gimme, gimme, gimme...  🛵 @Getir_UK https://t.co/3QEukOG7TM"
Tottenham,1580845453180301312,2022-10-14 08:58:21+00:00,7425,582,This angle… 🔥 https://t.co/5z3NuzDUiN
Tottenham,1580684806928494592,2022-10-13 22:20:00+00:00,3588,268,🔗 Saturday night: Son assists Kane 🔗 Wednesday night: Kane assists Son https://t.co/HhOHwbhClZ
Tottenham,1580683548088057856,2022-10-13 22:15:00+00:00,2319,85,Goal number 9 of the season for our number 10 ✊ https://t.co/41baccCkbl
Tottenham,1580682290127986688,2022-10-13 22:10:00+00:00,1615,117,🔐 Three massive points secured in the #UCL  🎥 Highlights: Spurs 3-2 Frankfurt https://t.co/5moQRIr3p8
Tottenham,1580679781649190912,2022-10-13 22:00:02+00:00,9966,831,simply unstoppable. https://t.co/zJvai5KiSX
Tottenham,1580638501372153866,2022-10-13 19:16:00+00:00,10687,337,The boss. https://t.co/eYpsa62ES7
Tottenham,1580619879245352981,2022-10-13 18:02:00+00:00,439,27,🎭 We've joined forces with with @ATGTICKETS to bring world-class theatre engagement to local young people.   West End in Tottenham offers workshops to young people aged 11-18 to celebrate London’s arts and culture and put the voices of N17 centre stage.   Find out more 👇
Tottenham,1580569044121399296,2022-10-13 14:40:00+00:00,12596,993,wholesome 🥰 https://t.co/PMH5fbtU3j
Tottenham,1580546395118833666,2022-10-13 13:10:00+00:00,1369,78,"Miss last night's action? 🧐  You can now watch our win over Frankfurt in full, or catch up with our post-match Review Show on #SPURSPLAY 👇"
Tottenham,1580541471496998913,2022-10-13 12:50:26+00:00,17348,527,⚡️ An impressive showing for this man last night 👏 https://t.co/pV0M6Qi3bK
Tottenham,1580500334623227905,2022-10-13 10:06:58+00:00,8046,405,These two 💙  📲 Sonny on Instagram https://t.co/r7W4DV7MYH
Tottenham,1580481466835746817,2022-10-13 08:52:00+00:00,3924,163,"✅ Most touches ✅ Most passes  ✅ Most clearances  Well played, Cuti 👏  📊 @KumhoTyreUK https://t.co/ybqSmflDg7"
Tottenham,1580453533169594368,2022-10-13 07:01:00+00:00,7262,454,A special performance ✨  You voted @Sonny7 your Player of the Match! 👏 https://t.co/H27zq05572
Tottenham,1580334368886853632,2022-10-12 23:07:29+00:00,2442,137,"🙌 Three points and sitting top of Group D  You can watch the key highlights from tonight's game now, on #SPURSPLAY! ⤵️"
Tottenham,1580318342107242498,2022-10-12 22:03:48+00:00,3678,464,Time to hear from the man of the moment ✨  🤳 @HPE https://t.co/FlfDtz50Vh
Tottenham,1580314198487306240,2022-10-12 21:47:20+00:00,1708,112,"🎙 “The game finished with a win, but for sure we have to analyse and try to be better next time. It was a good performance. A good win.”  Antonio Conte on tonight’s performance ⤵️ https://t.co/aZe9fGA4WW"
Tottenham,1580304557258969089,2022-10-12 21:09:01+00:00,20031,1920,"Our star ⭐️  Nice one, Sonny 👏 https://t.co/NeIH3RGFYv"
Tottenham,1580303471915433984,2022-10-12 21:04:42+00:00,2546,106,So... who's your Player of the Match? 🤔
Tottenham,1580301441834823680,2022-10-12 20:56:38+00:00,10235,400,aaaand breatheee... 😅
Tottenham,1580301067207684098,2022-10-12 20:55:09+00:00,10166,1194,Full-time at @SpursStadium 🔥  What a win!!! 🤩 https://t.co/24busSXknV
Tottenham,1580300126152585216,2022-10-12 20:51:25+00:00,1084,67,Harry Kane misses from the spot  #TOTSGE // 3-2 https://t.co/vMbL6T7MD6
Tottenham,1580299751316414465,2022-10-12 20:49:55+00:00,4195,115,Bryan wins a penalty!!!
Tottenham,1580298885423300609,2022-10-12 20:46:29+00:00,1050,44,Frankfurt pull one back.  #TOTSGE // 3-2
Tottenham,1580298571358040065,2022-10-12 20:45:14+00:00,672,45,Son and Hojbjerg are replaced by Lucas and Bryan 🔄  Two incredible shifts 👏 https://t.co/kuJlSC8V13
Tottenham,1580296697107734528,2022-10-12 20:37:47+00:00,685,38,"Eric Dier makes way for Davinson Sanchez 🔄  Well played, Eric! 👏 https://t.co/qUdLquTvX0"
Tottenham,1580295708691009536,2022-10-12 20:33:52+00:00,1334,53,"What a save, Hugo Lloris 👏  #TOTSGE // 3-1"
Tottenham,1580293924668657664,2022-10-12 20:26:46+00:00,841,40,"Bentancur and Richarlison are replaced 🔄  Well played, lads! 👏 https://t.co/Kxdxgm7G1W"
Tottenham,1580292842072985600,2022-10-12 20:22:28+00:00,2279,117,🎶 'There's only one Gian Piero' rings out around @SpursStadium 💙
Tottenham,1580292320939114497,2022-10-12 20:20:24+00:00,1684,71,Frankfurt are reduced to 10  #TOTSGE // 3-1
Tottenham,1580288382449721381,2022-10-12 20:04:45+00:00,1000,66,Ready to do it all over again 👊
Tottenham,1580288062869078017,2022-10-12 20:03:29+00:00,5080,221,Still thinking about that Højbjerg cross for Sonny's second goal...
Tottenham,1580284566929305600,2022-10-12 19:49:35+00:00,3059,179,15 minutes to catch our breath before we go again 👊  Sum up that first-half 👇 https://t.co/iQnfhIN1Wj
Tottenham,1580283062935773185,2022-10-12 19:43:37+00:00,2932,114,SO close to a first-half hat-trick 🥵
Tottenham,1580282676812005377,2022-10-12 19:42:05+00:00,11100,786,class. https://t.co/d5uTXTbFrH
Tottenham,1580282128373547008,2022-10-12 19:39:54+00:00,1892,151,"Pierre drives through the Frankfurt defence and floats the ball in the box, Sonny connects first time and BANG 💥  #TOTSGE // 3-1 https://t.co/CiRrhWsKNu"
Tottenham,1580281619419537409,2022-10-12 19:37:52+00:00,11759,1107,WHAT. A. GOAL. https://t.co/Rs6s8bJV0M
Tottenham,1580281394151845888,2022-10-12 19:36:59+00:00,1255,45,What a response from the lads 🤩  Keep going!!! 👏  #TOTSGE // 2-1
Tottenham,1580280127027826688,2022-10-12 19:31:57+00:00,4070,227,No. Doubt. https://t.co/T0Mv2MP9Aw
Tottenham,1580279585286934528,2022-10-12 19:29:47+00:00,1529,131,Harry makes no mistake and we take the lead!! 👏  COYS!!!  #TOTSGE // 2-1 https://t.co/INJBkzkWQi
Tottenham,1580279435218939905,2022-10-12 19:29:12+00:00,6229,556,KANE SCORES!!! 🔥 https://t.co/bRg9PBsYaM
Tottenham,1580279266306297856,2022-10-12 19:28:31+00:00,2790,103,We've been awarded a penalty!!
Tottenham,1580278954438426625,2022-10-12 19:27:17+00:00,3920,492,🫶 https://t.co/DybZqaQb47
Tottenham,1580277780364726272,2022-10-12 19:22:37+00:00,1665,116,Kane plays a beautiful ball through to Sonny who calmly slots the ball home!  #TOTSGE // 1-1 https://t.co/EQNReMpkH6
Tottenham,1580277524218535936,2022-10-12 19:21:36+00:00,7306,780,SON BRINGS US LEVEL!!! https://t.co/6HFYzOuIXI
Tottenham,1580276059911598080,2022-10-12 19:15:47+00:00,3277,206,Frankfurt take the lead.  #TOTSGE // 0-1
Tottenham,1580274808943939584,2022-10-12 19:10:49+00:00,2434,213,A minute’s applause is held in memory of Gian Piero Ventrone and John Duncan 💙 https://t.co/UWRN0ipAkF
